mutated features,condition,odd ratio,p value
C0362,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
C0362,hexamethylenediamine,0.0,1.0
C0362,hexanoic acid,0.0,1.0
C0362,isobutyric acid,0.0,1.0
C0362,m-tartrate,0.0,1.0
C0362,monomethyl succinate,0.0,1.0
C0362,n-butanol,0.0,1.0
C0362,octanoic acid,0.0,1.0
C0362,propanediol,0.0,1.0
C0362,putrescine,0.0,1.0
C0362,xylose(4),0.0,1.0
C0362,Δgnd,0.0,1.0
C0362,Δpgi,0.0,1.0
C0362,Δpts,0.0,1.0
C0362,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
C0362,Δsdh,0.0,1.0
C0362,Δtpi,0.0,1.0
aas,2 3-butanediol,0.0,1.0
aas,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
aas,37 celsius,1.0590531224655313,0.6313114903020325
aas,42 celsius,0.0,1.0
aas,511145,1.0,0.6513593153746864
aas,CaCl2(0.1),1.0,0.6513593153746864
aas,D-2-deoxyribose,0.0,1.0
aas,D-arabinose,0.0,1.0
aas,D-lyxose,0.0,1.0
aas,GMOS,0.0,1.0
aas,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
aas,M9,1.0,0.6513593153746864
aas,MgSO4(0.24),1.0,0.6513593153746864
aas,NH4Cl(1),1.0,0.6513593153746864
aas,NaCl(0.5g/L) trace elements,2.1458180573886687,0.39649965419760463
aas,U-13C glucose(2),0.0,1.0
aas,WT,1.1226551226551227,0.6108808037739486
aas,acetate(4),0.0,1.0
aas,adipic acid,0.0,1.0
aas,coumaric acid,0.0,1.0
aas,glucose(2),0.0,1.0
aas,glucose(4),0.0,1.0
aas,glucose(4) or acetate(4),0.0,1.0
aas,glucose(4) or glycerol(2.5),0.0,1.0
aas,glucose(4) or xylose(4),19.247379454926623,0.05613569786588937
aas,glutaric acid,0.0,1.0
aas,glycerol(2.5),0.0,1.0
aas,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
aas,hexamethylenediamine,0.0,1.0
aas,hexanoic acid,0.0,1.0
aas,isobutyric acid,0.0,1.0
aas,m-tartrate,0.0,1.0
aas,monomethyl succinate,0.0,1.0
aas,n-butanol,0.0,1.0
aas,octanoic acid,0.0,1.0
aas,propanediol,0.0,1.0
aas,putrescine,0.0,1.0
aas,xylose(4),0.0,1.0
aas,Δgnd,0.0,1.0
aas,Δpgi,0.0,1.0
aas,Δpts,0.0,1.0
aas,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
aas,Δsdh,0.0,1.0
aas,Δtpi,0.0,1.0
aat,2 3-butanediol,0.0,1.0
aat,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
aat,37 celsius,1.0590531224655313,0.6313114903020325
aat,42 celsius,0.0,1.0
aat,511145,1.0,0.6513593153746864
aat,CaCl2(0.1),1.0,0.6513593153746864
aat,D-2-deoxyribose,0.0,1.0
aat,D-arabinose,0.0,1.0
aat,D-lyxose,0.0,1.0
aat,GMOS,0.0,1.0
aat,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
aat,M9,1.0,0.6513593153746864
aat,MgSO4(0.24),1.0,0.6513593153746864
aat,NH4Cl(1),1.0,0.6513593153746864
aat,NaCl(0.5g/L) trace elements,0.0,1.0
aat,U-13C glucose(2),0.0,1.0
aat,WT,1.1226551226551227,0.6108808037739486
aat,acetate(4),0.0,1.0
aat,adipic acid,0.0,1.0
aat,coumaric acid,0.0,1.0
aat,glucose(2),2.0175195942830797,0.4150703418986432
aat,glucose(4),0.0,1.0
aat,glucose(4) or acetate(4),0.0,1.0
aat,glucose(4) or glycerol(2.5),0.0,1.0
aat,glucose(4) or xylose(4),0.0,1.0
aat,glutaric acid,0.0,1.0
aat,glycerol(2.5),0.0,1.0
aat,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
aat,hexamethylenediamine,22.096681096681095,0.04912221546027916
aat,hexanoic acid,0.0,1.0
aat,isobutyric acid,0.0,1.0
aat,m-tartrate,0.0,1.0
aat,monomethyl succinate,0.0,1.0
aat,n-butanol,0.0,1.0
aat,octanoic acid,0.0,1.0
aat,propanediol,0.0,1.0
aat,putrescine,0.0,1.0
aat,xylose(4),0.0,1.0
aat,Δgnd,0.0,1.0
aat,Δpgi,0.0,1.0
aat,Δpts,0.0,1.0
aat,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
aat,Δsdh,0.0,1.0
aat,Δtpi,0.0,1.0
abgA,2 3-butanediol,0.0,1.0
abgA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abgA,37 celsius,1.0590531224655313,0.6313114903020325
abgA,42 celsius,0.0,1.0
abgA,511145,1.0,0.6513593153746864
abgA,CaCl2(0.1),1.0,0.6513593153746864
abgA,D-2-deoxyribose,11.188448360254528,0.09428065472061013
abgA,D-arabinose,0.0,1.0
abgA,D-lyxose,0.0,1.0
abgA,GMOS,0.0,1.0
abgA,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
abgA,M9,1.0,0.6513593153746864
abgA,MgSO4(0.24),1.0,0.6513593153746864
abgA,NH4Cl(1),1.0,0.6513593153746864
abgA,NaCl(0.5g/L) trace elements,2.1458180573886687,0.39649965419760463
abgA,U-13C glucose(2),0.0,1.0
abgA,WT,1.1226551226551227,0.6108808037739486
abgA,acetate(4),0.0,1.0
abgA,adipic acid,0.0,1.0
abgA,coumaric acid,0.0,1.0
abgA,glucose(2),0.0,1.0
abgA,glucose(4),0.0,1.0
abgA,glucose(4) or acetate(4),0.0,1.0
abgA,glucose(4) or glycerol(2.5),0.0,1.0
abgA,glucose(4) or xylose(4),0.0,1.0
abgA,glutaric acid,0.0,1.0
abgA,glycerol(2.5),0.0,1.0
abgA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abgA,hexamethylenediamine,0.0,1.0
abgA,hexanoic acid,0.0,1.0
abgA,isobutyric acid,0.0,1.0
abgA,m-tartrate,0.0,1.0
abgA,monomethyl succinate,0.0,1.0
abgA,n-butanol,0.0,1.0
abgA,octanoic acid,0.0,1.0
abgA,propanediol,0.0,1.0
abgA,putrescine,0.0,1.0
abgA,xylose(4),0.0,1.0
abgA,Δgnd,0.0,1.0
abgA,Δpgi,0.0,1.0
abgA,Δpts,0.0,1.0
abgA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abgA,Δsdh,0.0,1.0
abgA,Δtpi,0.0,1.0
abgB,2 3-butanediol,0.0,1.0
abgB,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abgB,37 celsius,0.328514346841178,0.9499178883310141
abgB,42 celsius,14.19882498453927,0.010046985774060074
abgB,511145,1.0,0.5887178012335247
abgB,CaCl2(0.1),1.0,0.5887178012335247
abgB,D-2-deoxyribose,3.4707580130639526,0.25706153897964595
abgB,D-arabinose,0.0,1.0
abgB,D-lyxose,0.0,1.0
abgB,GMOS,0.0,1.0
abgB,KH2PO4(3) Na2HPO4(6.8),1.0,0.5887178012335247
abgB,M9,1.0,0.5887178012335247
abgB,MgSO4(0.24),1.0,0.5887178012335247
abgB,NH4Cl(1),1.0,0.5887178012335247
abgB,NaCl(0.5g/L) trace elements,2.1468271441851363,0.18202262176285733
abgB,U-13C glucose(2),0.0,1.0
abgB,WT,1.1227141482194418,0.5149890378150161
abgB,acetate(4),0.0,1.0
abgB,adipic acid,0.0,1.0
abgB,coumaric acid,0.0,1.0
abgB,glucose(2),0.0,1.0
abgB,glucose(4),4.277421786656615,0.08697038135117294
abgB,glucose(4) or acetate(4),0.0,1.0
abgB,glucose(4) or glycerol(2.5),0.0,1.0
abgB,glucose(4) or xylose(4),0.0,1.0
abgB,glutaric acid,0.0,1.0
abgB,glycerol(2.5),0.0,1.0
abgB,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abgB,hexamethylenediamine,0.0,1.0
abgB,hexanoic acid,0.0,1.0
abgB,isobutyric acid,0.0,1.0
abgB,m-tartrate,0.0,1.0
abgB,monomethyl succinate,0.0,1.0
abgB,n-butanol,0.0,1.0
abgB,octanoic acid,0.0,1.0
abgB,propanediol,0.0,1.0
abgB,putrescine,0.0,1.0
abgB,xylose(4),0.0,1.0
abgB,Δgnd,0.0,1.0
abgB,Δpgi,0.0,1.0
abgB,Δpts,0.0,1.0
abgB,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abgB,Δsdh,0.0,1.0
abgB,Δtpi,0.0,1.0
abgR,2 3-butanediol,0.0,1.0
abgR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abgR,37 celsius,1.0590531224655313,0.6313114903020325
abgR,42 celsius,0.0,1.0
abgR,511145,1.0,0.6513593153746864
abgR,CaCl2(0.1),1.0,0.6513593153746864
abgR,D-2-deoxyribose,11.188448360254528,0.09428065472061013
abgR,D-arabinose,0.0,1.0
abgR,D-lyxose,0.0,1.0
abgR,GMOS,0.0,1.0
abgR,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
abgR,M9,1.0,0.6513593153746864
abgR,MgSO4(0.24),1.0,0.6513593153746864
abgR,NH4Cl(1),1.0,0.6513593153746864
abgR,NaCl(0.5g/L) trace elements,2.1458180573886687,0.39649965419760463
abgR,U-13C glucose(2),0.0,1.0
abgR,WT,1.1226551226551227,0.6108808037739486
abgR,acetate(4),0.0,1.0
abgR,adipic acid,0.0,1.0
abgR,coumaric acid,0.0,1.0
abgR,glucose(2),0.0,1.0
abgR,glucose(4),0.0,1.0
abgR,glucose(4) or acetate(4),0.0,1.0
abgR,glucose(4) or glycerol(2.5),0.0,1.0
abgR,glucose(4) or xylose(4),0.0,1.0
abgR,glutaric acid,0.0,1.0
abgR,glycerol(2.5),0.0,1.0
abgR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abgR,hexamethylenediamine,0.0,1.0
abgR,hexanoic acid,0.0,1.0
abgR,isobutyric acid,0.0,1.0
abgR,m-tartrate,0.0,1.0
abgR,monomethyl succinate,0.0,1.0
abgR,n-butanol,0.0,1.0
abgR,octanoic acid,0.0,1.0
abgR,propanediol,0.0,1.0
abgR,putrescine,0.0,1.0
abgR,xylose(4),0.0,1.0
abgR,Δgnd,0.0,1.0
abgR,Δpgi,0.0,1.0
abgR,Δpts,0.0,1.0
abgR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abgR,Δsdh,0.0,1.0
abgR,Δtpi,0.0,1.0
abgR attenuator terminator,2 3-butanediol,0.0,1.0
abgR attenuator terminator,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abgR attenuator terminator,37 celsius,1.0590531224655313,0.6313114903020325
abgR attenuator terminator,42 celsius,0.0,1.0
abgR attenuator terminator,511145,1.0,0.6513593153746864
abgR attenuator terminator,CaCl2(0.1),1.0,0.6513593153746864
abgR attenuator terminator,D-2-deoxyribose,11.188448360254528,0.09428065472061013
abgR attenuator terminator,D-arabinose,0.0,1.0
abgR attenuator terminator,D-lyxose,0.0,1.0
abgR attenuator terminator,GMOS,0.0,1.0
abgR attenuator terminator,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
abgR attenuator terminator,M9,1.0,0.6513593153746864
abgR attenuator terminator,MgSO4(0.24),1.0,0.6513593153746864
abgR attenuator terminator,NH4Cl(1),1.0,0.6513593153746864
abgR attenuator terminator,NaCl(0.5g/L) trace elements,2.1458180573886687,0.39649965419760463
abgR attenuator terminator,U-13C glucose(2),0.0,1.0
abgR attenuator terminator,WT,1.1226551226551227,0.6108808037739486
abgR attenuator terminator,acetate(4),0.0,1.0
abgR attenuator terminator,adipic acid,0.0,1.0
abgR attenuator terminator,coumaric acid,0.0,1.0
abgR attenuator terminator,glucose(2),0.0,1.0
abgR attenuator terminator,glucose(4),0.0,1.0
abgR attenuator terminator,glucose(4) or acetate(4),0.0,1.0
abgR attenuator terminator,glucose(4) or glycerol(2.5),0.0,1.0
abgR attenuator terminator,glucose(4) or xylose(4),0.0,1.0
abgR attenuator terminator,glutaric acid,0.0,1.0
abgR attenuator terminator,glycerol(2.5),0.0,1.0
abgR attenuator terminator,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abgR attenuator terminator,hexamethylenediamine,0.0,1.0
abgR attenuator terminator,hexanoic acid,0.0,1.0
abgR attenuator terminator,isobutyric acid,0.0,1.0
abgR attenuator terminator,m-tartrate,0.0,1.0
abgR attenuator terminator,monomethyl succinate,0.0,1.0
abgR attenuator terminator,n-butanol,0.0,1.0
abgR attenuator terminator,octanoic acid,0.0,1.0
abgR attenuator terminator,propanediol,0.0,1.0
abgR attenuator terminator,putrescine,0.0,1.0
abgR attenuator terminator,xylose(4),0.0,1.0
abgR attenuator terminator,Δgnd,0.0,1.0
abgR attenuator terminator,Δpgi,0.0,1.0
abgR attenuator terminator,Δpts,0.0,1.0
abgR attenuator terminator,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abgR attenuator terminator,Δsdh,0.0,1.0
abgR attenuator terminator,Δtpi,0.0,1.0
abgR terminator,2 3-butanediol,0.0,1.0
abgR terminator,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abgR terminator,37 celsius,1.0590531224655313,0.6313114903020325
abgR terminator,42 celsius,0.0,1.0
abgR terminator,511145,1.0,0.6513593153746864
abgR terminator,CaCl2(0.1),1.0,0.6513593153746864
abgR terminator,D-2-deoxyribose,11.188448360254528,0.09428065472061013
abgR terminator,D-arabinose,0.0,1.0
abgR terminator,D-lyxose,0.0,1.0
abgR terminator,GMOS,0.0,1.0
abgR terminator,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
abgR terminator,M9,1.0,0.6513593153746864
abgR terminator,MgSO4(0.24),1.0,0.6513593153746864
abgR terminator,NH4Cl(1),1.0,0.6513593153746864
abgR terminator,NaCl(0.5g/L) trace elements,2.1458180573886687,0.39649965419760463
abgR terminator,U-13C glucose(2),0.0,1.0
abgR terminator,WT,1.1226551226551227,0.6108808037739486
abgR terminator,acetate(4),0.0,1.0
abgR terminator,adipic acid,0.0,1.0
abgR terminator,coumaric acid,0.0,1.0
abgR terminator,glucose(2),0.0,1.0
abgR terminator,glucose(4),0.0,1.0
abgR terminator,glucose(4) or acetate(4),0.0,1.0
abgR terminator,glucose(4) or glycerol(2.5),0.0,1.0
abgR terminator,glucose(4) or xylose(4),0.0,1.0
abgR terminator,glutaric acid,0.0,1.0
abgR terminator,glycerol(2.5),0.0,1.0
abgR terminator,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abgR terminator,hexamethylenediamine,0.0,1.0
abgR terminator,hexanoic acid,0.0,1.0
abgR terminator,isobutyric acid,0.0,1.0
abgR terminator,m-tartrate,0.0,1.0
abgR terminator,monomethyl succinate,0.0,1.0
abgR terminator,n-butanol,0.0,1.0
abgR terminator,octanoic acid,0.0,1.0
abgR terminator,propanediol,0.0,1.0
abgR terminator,putrescine,0.0,1.0
abgR terminator,xylose(4),0.0,1.0
abgR terminator,Δgnd,0.0,1.0
abgR terminator,Δpgi,0.0,1.0
abgR terminator,Δpts,0.0,1.0
abgR terminator,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abgR terminator,Δsdh,0.0,1.0
abgR terminator,Δtpi,0.0,1.0
abpA,2 3-butanediol,0.0,1.0
abpA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abpA,37 celsius,1.05906659568535,0.5788052835256801
abpA,42 celsius,0.0,1.0
abpA,511145,1.0,0.6083085927007481
abpA,CaCl2(0.1),1.0,0.6083085927007481
abpA,D-2-deoxyribose,0.0,1.0
abpA,D-arabinose,0.0,1.0
abpA,D-lyxose,0.0,1.0
abpA,GMOS,0.0,1.0
abpA,KH2PO4(3) Na2HPO4(6.8),1.0,0.6083085927007481
abpA,M9,1.0,0.6083085927007481
abpA,MgSO4(0.24),1.0,0.6083085927007481
abpA,NH4Cl(1),1.0,0.6083085927007481
abpA,NaCl(0.5g/L) trace elements,1.016208581286035,0.6358281953079217
abpA,U-13C glucose(2),0.0,1.0
abpA,WT,1.1226846283377436,0.5488259545304122
abpA,acetate(4),0.0,1.0
abpA,adipic acid,0.0,1.0
abpA,coumaric acid,0.0,1.0
abpA,glucose(2),0.9554487879449661,0.6578981214816905
abpA,glucose(4),0.0,1.0
abpA,glucose(4) or acetate(4),0.0,1.0
abpA,glucose(4) or glycerol(2.5),0.0,1.0
abpA,glucose(4) or xylose(4),9.11519364448858,0.10913136010047048
abpA,glutaric acid,0.0,1.0
abpA,glycerol(2.5),0.0,1.0
abpA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abpA,hexamethylenediamine,0.0,1.0
abpA,hexanoic acid,16.036598117811085,0.06382376040049742
abpA,isobutyric acid,0.0,1.0
abpA,m-tartrate,0.0,1.0
abpA,monomethyl succinate,0.0,1.0
abpA,n-butanol,0.0,1.0
abpA,octanoic acid,0.0,1.0
abpA,propanediol,0.0,1.0
abpA,putrescine,0.0,1.0
abpA,xylose(4),0.0,1.0
abpA,Δgnd,0.0,1.0
abpA,Δpgi,0.0,1.0
abpA,Δpts,0.0,1.0
abpA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abpA,Δsdh,0.0,1.0
abpA,Δtpi,0.0,1.0
abpA/yfjM,2 3-butanediol,0.0,1.0
abpA/yfjM,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abpA/yfjM,37 celsius,1.0590531224655313,0.6313114903020325
abpA/yfjM,42 celsius,0.0,1.0
abpA/yfjM,511145,1.0,0.6513593153746864
abpA/yfjM,CaCl2(0.1),1.0,0.6513593153746864
abpA/yfjM,D-2-deoxyribose,0.0,1.0
abpA/yfjM,D-arabinose,0.0,1.0
abpA/yfjM,D-lyxose,0.0,1.0
abpA/yfjM,GMOS,0.0,1.0
abpA/yfjM,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
abpA/yfjM,M9,1.0,0.6513593153746864
abpA/yfjM,MgSO4(0.24),1.0,0.6513593153746864
abpA/yfjM,NH4Cl(1),1.0,0.6513593153746864
abpA/yfjM,NaCl(0.5g/L) trace elements,0.0,1.0
abpA/yfjM,U-13C glucose(2),0.0,1.0
abpA/yfjM,WT,1.1226551226551227,0.6108808037739486
abpA/yfjM,acetate(4),0.0,1.0
abpA/yfjM,adipic acid,0.0,1.0
abpA/yfjM,coumaric acid,0.0,1.0
abpA/yfjM,glucose(2),2.0175195942830797,0.4150703418986432
abpA/yfjM,glucose(4),0.0,1.0
abpA/yfjM,glucose(4) or acetate(4),0.0,1.0
abpA/yfjM,glucose(4) or glycerol(2.5),0.0,1.0
abpA/yfjM,glucose(4) or xylose(4),0.0,1.0
abpA/yfjM,glutaric acid,22.588003933136676,0.04808687466715821
abpA/yfjM,glycerol(2.5),0.0,1.0
abpA/yfjM,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abpA/yfjM,hexamethylenediamine,0.0,1.0
abpA/yfjM,hexanoic acid,0.0,1.0
abpA/yfjM,isobutyric acid,0.0,1.0
abpA/yfjM,m-tartrate,0.0,1.0
abpA/yfjM,monomethyl succinate,0.0,1.0
abpA/yfjM,n-butanol,0.0,1.0
abpA/yfjM,octanoic acid,0.0,1.0
abpA/yfjM,propanediol,0.0,1.0
abpA/yfjM,putrescine,0.0,1.0
abpA/yfjM,xylose(4),0.0,1.0
abpA/yfjM,Δgnd,0.0,1.0
abpA/yfjM,Δpgi,0.0,1.0
abpA/yfjM,Δpts,0.0,1.0
abpA/yfjM,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abpA/yfjM,Δsdh,0.0,1.0
abpA/yfjM,Δtpi,0.0,1.0
abrB,2 3-butanediol,0.0,1.0
abrB,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
abrB,37 celsius,1.0590531224655313,0.6313114903020325
abrB,42 celsius,0.0,1.0
abrB,511145,1.0,0.6513593153746864
abrB,CaCl2(0.1),1.0,0.6513593153746864
abrB,D-2-deoxyribose,0.0,1.0
abrB,D-arabinose,0.0,1.0
abrB,D-lyxose,0.0,1.0
abrB,GMOS,0.0,1.0
abrB,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
abrB,M9,1.0,0.6513593153746864
abrB,MgSO4(0.24),1.0,0.6513593153746864
abrB,NH4Cl(1),1.0,0.6513593153746864
abrB,NaCl(0.5g/L) trace elements,2.1458180573886687,0.39649965419760463
abrB,U-13C glucose(2),0.0,1.0
abrB,WT,1.1226551226551227,0.6108808037739486
abrB,acetate(4),0.0,1.0
abrB,adipic acid,0.0,1.0
abrB,coumaric acid,0.0,1.0
abrB,glucose(2),0.0,1.0
abrB,glucose(4),6.6477821695212995,0.152919019171039
abrB,glucose(4) or acetate(4),0.0,1.0
abrB,glucose(4) or glycerol(2.5),0.0,1.0
abrB,glucose(4) or xylose(4),0.0,1.0
abrB,glutaric acid,0.0,1.0
abrB,glycerol(2.5),0.0,1.0
abrB,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
abrB,hexamethylenediamine,0.0,1.0
abrB,hexanoic acid,0.0,1.0
abrB,isobutyric acid,0.0,1.0
abrB,m-tartrate,0.0,1.0
abrB,monomethyl succinate,0.0,1.0
abrB,n-butanol,0.0,1.0
abrB,octanoic acid,0.0,1.0
abrB,propanediol,0.0,1.0
abrB,putrescine,0.0,1.0
abrB,xylose(4),0.0,1.0
abrB,Δgnd,0.0,1.0
abrB,Δpgi,0.0,1.0
abrB,Δpts,0.0,1.0
abrB,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
abrB,Δsdh,0.0,1.0
abrB,Δtpi,0.0,1.0
aceK,2 3-butanediol,0.0,1.0
aceK,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
aceK,37 celsius,1.0590531224655313,0.6313114903020325
aceK,42 celsius,0.0,1.0
aceK,511145,1.0,0.6513593153746864
aceK,CaCl2(0.1),1.0,0.6513593153746864
aceK,D-2-deoxyribose,0.0,1.0
aceK,D-arabinose,0.0,1.0
aceK,D-lyxose,0.0,1.0
aceK,GMOS,0.0,1.0
aceK,KH2PO4(3) Na2HPO4(6.8),1.0,0.6513593153746864
aceK,M9,1.0,0.6513593153746864
aceK,MgSO4(0.24),1.0,0.6513593153746864
aceK,NH4Cl(1),1.0,0.6513593153746864
aceK,NaCl(0.5g/L) trace elements,0.0,1.0
aceK,U-13C glucose(2),0.0,1.0
aceK,WT,1.1226551226551227,0.6108808037739486
aceK,acetate(4),0.0,1.0
aceK,adipic acid,0.0,1.0
aceK,coumaric acid,0.0,1.0
aceK,glucose(2),2.0175195942830797,0.4150703418986432
aceK,glucose(4),0.0,1.0
aceK,glucose(4) or acetate(4),0.0,1.0
aceK,glucose(4) or glycerol(2.5),0.0,1.0
aceK,glucose(4) or xylose(4),0.0,1.0
aceK,glutaric acid,22.588003933136676,0.04808687466715821
aceK,glycerol(2.5),0.0,1.0
aceK,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
aceK,hexamethylenediamine,0.0,1.0
aceK,hexanoic acid,0.0,1.0
aceK,isobutyric acid,0.0,1.0
aceK,m-tartrate,0.0,1.0
aceK,monomethyl succinate,0.0,1.0
aceK,n-butanol,0.0,1.0
aceK,octanoic acid,0.0,1.0
aceK,propanediol,0.0,1.0
aceK,putrescine,0.0,1.0
aceK,xylose(4),0.0,1.0
aceK,Δgnd,0.0,1.0
aceK,Δpgi,0.0,1.0
aceK,Δpts,0.0,1.0
aceK,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
aceK,Δsdh,0.0,1.0
aceK,Δtpi,0.0,1.0
ackA,2 3-butanediol,0.0,1.0
ackA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
ackA,37 celsius,1.05906659568535,0.5788052835256801
ackA,42 celsius,0.0,1.0
ackA,511145,1.0,0.6083085927007481
